ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
PAM00086234,2022-01-11,TAVG,29.200000000000003,H,,S,
PAM00086255,2022-01-11,TMIN,20.0,,,S,
PAM00086255,2022-01-11,TAVG,31.5,H,,S,
PAM00086268,2022-01-11,TMAX,34.0,,,S,
PAM00086268,2022-01-11,TMIN,20.400000000000002,,,S,
PAM00086268,2022-01-11,TAVG,26.8,H,,S,
PAM00086285,2022-01-11,TMIN,18.0,,,S,
PAM00086285,2022-01-11,TAVG,26.3,H,,S,
PA000086068,2022-01-12,TMIN,21.8,,,S,
PA000086068,2022-01-12,TAVG,30.3,H,,S,
PA000086134,2022-01-12,TMIN,22.0,,,S,
PA000086134,2022-01-12,TAVG,32.1,H,,S,
PA000086297,2022-01-12,TMIN,22.8,,,S,
PA000086297,2022-01-12,TAVG,31.700000000000003,H,,S,
PAM00086097,2022-01-12,TMAX,32.6,,,S,
PAM00086097,2022-01-12,TMIN,20.200000000000003,,,S,
PAM00086097,2022-01-12,TAVG,25.1,H,,S,
PAM00086128,2022-01-12,TMIN,19.6,,,S,
PAM00086128,2022-01-12,TAVG,30.700000000000003,H,,S,
PAM00086170,2022-01-12,TMIN,18.5,,,S,
PAM00086170,2022-01-12,TAVG,31.400000000000002,H,,S,
PAM00086185,2022-01-12,TAVG,29.900000000000002,H,,S,
PAM00086192,2022-01-12,TMIN,21.0,,,S,
PAM00086192,2022-01-12,TAVG,28.900000000000002,H,,S,
PAM00086210,2022-01-12,TMAX,32.2,,,S,
PAM00086210,2022-01-12,TMIN,21.5,,,S,
PAM00086210,2022-01-12,TAVG,26.8,H,,S,
PAM00086218,2022-01-12,TAVG,30.700000000000003,H,,S,
PAM00086221,2022-01-12,TMIN,21.400000000000002,,,S,
PAM00086221,2022-01-12,TAVG,30.8,H,,S,
PAM00086233,2022-01-12,TMIN,22.0,,,S,
PAM00086233,2022-01-12,TAVG,29.3,H,,S,
PAM00086234,2022-01-12,TMIN,19.6,,,S,
PAM00086234,2022-01-12,TAVG,30.5,H,,S,
PAM00086255,2022-01-12,TMAX,39.0,,,S,
PAM00086255,2022-01-12,TMIN,23.0,,,S,
PAM00086255,2022-01-12,TAVG,33.5,H,,S,
PAM00086260,2022-01-12,TMIN,21.0,,,S,
PAM00086260,2022-01-12,TAVG,30.3,H,,S,
PAM00086268,2022-01-12,TMIN,22.0,,,S,
PAM00086268,2022-01-12,TAVG,28.900000000000002,H,,S,
PAM00086285,2022-01-12,TMIN,20.0,,,S,
PAM00086285,2022-01-12,TAVG,28.6,H,,S,
PA000086068,2022-01-13,TMIN,24.0,,,S,
PA000086068,2022-01-13,TAVG,33.5,H,,S,
PA000086134,2022-01-13,TMAX,38.5,,,S,
PA000086134,2022-01-13,TMIN,25.0,,,S,
PA000086134,2022-01-13,TAVG,31.900000000000002,H,,S,
PA000086297,2022-01-13,TAVG,31.6,H,,S,
PAM00086097,2022-01-13,TMIN,21.0,,,S,
PAM00086097,2022-01-13,TAVG,26.1,H,,S,
PAM00086128,2022-01-13,TMAX,40.400000000000006,,,S,
PAM00086128,2022-01-13,TMIN,21.6,,,S,
PAM00086128,2022-01-13,TAVG,30.700000000000003,H,,S,
PAM00086170,2022-01-13,TMAX,39.6,,,S,
PAM00086170,2022-01-13,TMIN,19.200000000000003,,,S,
PAM00086170,2022-01-13,TAVG,33.800000000000004,H,,S,
PAM00086185,2022-01-13,TMAX,38.0,,,S,
PAM00086185,2022-01-13,TMIN,23.400000000000002,,,S,
PAM00086185,2022-01-13,TAVG,30.6,H,,S,
PAM00086192,2022-01-13,TMAX,37.2,,,S,
PAM00086192,2022-01-13,TMIN,24.0,,,S,
PAM00086192,2022-01-13,TAVG,30.1,H,,S,
PAM00086210,2022-01-13,TMAX,32.4,,,S,
PAM00086210,2022-01-13,TMIN,20.0,,,S,
PAM00086210,2022-01-13,PRCP,1.3,,,S,
PAM00086210,2022-01-13,TAVG,26.0,H,,S,
PAM00086218,2022-01-13,TMAX,38.2,,,S,
PAM00086218,2022-01-13,TAVG,30.400000000000002,H,,S,
PAM00086221,2022-01-13,TMAX,39.400000000000006,,,S,
PAM00086221,2022-01-13,TMIN,21.8,,,S,
PAM00086221,2022-01-13,TAVG,31.700000000000003,H,,S,
PAM00086233,2022-01-13,TMAX,38.0,,,S,
PAM00086233,2022-01-13,TMIN,22.0,,,S,
PAM00086233,2022-01-13,TAVG,29.0,H,,S,
PAM00086234,2022-01-13,TMAX,39.0,,,S,
PAM00086234,2022-01-13,TMIN,18.2,,,S,
PAM00086234,2022-01-13,TAVG,30.200000000000003,H,,S,
PAM00086255,2022-01-13,TMIN,20.0,,,S,
PAM00086255,2022-01-13,TAVG,33.2,H,,S,
PAM00086260,2022-01-13,TMAX,39.0,,,S,
PAM00086260,2022-01-13,TMIN,21.0,,,S,
PAM00086260,2022-01-13,TAVG,30.400000000000002,H,,S,
PAM00086268,2022-01-13,TMAX,37.2,,,S,
PAM00086268,2022-01-13,TMIN,19.0,,,S,
PAM00086268,2022-01-13,TAVG,29.3,H,,S,
PAM00086285,2022-01-13,TMAX,37.6,,,S,
PAM00086285,2022-01-13,TMIN,18.8,,,S,
PAM00086285,2022-01-13,TAVG,28.400000000000002,H,,S,
PA000086068,2022-01-14,TMIN,23.200000000000003,,,S,
PA000086068,2022-01-14,TAVG,28.900000000000002,H,,S,
PA000086134,2022-01-14,TMAX,37.0,,,S,
PA000086134,2022-01-14,TMIN,25.400000000000002,,,S,
PA000086134,2022-01-14,TAVG,30.900000000000002,H,,S,
PA000086297,2022-01-14,TMAX,38.6,,,S,
PA000086297,2022-01-14,TMIN,23.8,,,S,
PA000086297,2022-01-14,TAVG,30.1,H,,S,
PAM00086097,2022-01-14,TMAX,30.8,,,S,
PAM00086097,2022-01-14,TMIN,22.8,,,S,
PAM00086097,2022-01-14,PRCP,0.5,,,S,
PAM00086097,2022-01-14,TAVG,26.6,H,,S,
PAM00086128,2022-01-14,TMAX,39.6,,,S,
PAM00086128,2022-01-14,TMIN,23.5,,,S,
PAM00086128,2022-01-14,TAVG,31.700000000000003,H,,S,
PAM00086170,2022-01-14,TMAX,39.400000000000006,,,S,
PAM00086170,2022-01-14,TMIN,24.0,,,S,
PAM00086170,2022-01-14,TAVG,32.7,H,,S,
PAM00086185,2022-01-14,TMIN,24.200000000000003,,,S,
PAM00086185,2022-01-14,TAVG,30.400000000000002,H,,S,
PAM00086210,2022-01-14,TMIN,23.5,,,S,
PAM00086210,2022-01-14,PRCP,1.5,,,S,
PAM00086210,2022-01-14,TAVG,29.3,H,,S,
PAM00086218,2022-01-14,TMAX,37.0,,,S,
PAM00086218,2022-01-14,TMIN,26.0,,,S,
PAM00086218,2022-01-14,TAVG,31.200000000000003,H,,S,
PAM00086221,2022-01-14,TMAX,39.2,,,S,
PAM00086221,2022-01-14,TMIN,23.8,,,S,
PAM00086221,2022-01-14,TAVG,31.1,H,,S,
PAM00086233,2022-01-14,TMAX,37.0,,,S,
PAM00086233,2022-01-14,TMIN,25.0,,,S,
PAM00086233,2022-01-14,TAVG,30.1,H,,S,
PAM00086234,2022-01-14,TMAX,38.0,,,S,
PAM00086234,2022-01-14,TMIN,18.0,,,S,
PAM00086234,2022-01-14,TAVG,29.5,H,,S,
PAM00086255,2022-01-14,TMAX,41.0,,,S,
PAM00086255,2022-01-14,TMIN,23.0,,,S,
PAM00086255,2022-01-14,TAVG,33.7,H,,S,
PAM00086260,2022-01-14,TMAX,41.0,,,S,
PAM00086260,2022-01-14,TMIN,21.5,,,S,
PAM00086260,2022-01-14,TAVG,30.200000000000003,H,,S,
PAM00086268,2022-01-14,TMAX,36.2,,,S,
PAM00086268,2022-01-14,TMIN,25.200000000000003,,,S,
PAM00086268,2022-01-14,TAVG,30.200000000000003,H,,S,
PAM00086285,2022-01-14,TMAX,37.2,,,S,
PAM00086285,2022-01-14,TMIN,21.8,,,S,
PAM00086285,2022-01-14,TAVG,25.8,H,,S,
PA000086033,2022-01-15,TMIN,24.0,,,S,
PA000086033,2022-01-15,PRCP,15.0,,,S,
PA000086033,2022-01-15,TAVG,29.6,H,,S,
PA000086068,2022-01-15,TMAX,38.5,,,S,
PA000086068,2022-01-15,TMIN,25.200000000000003,,,S,
PA000086068,2022-01-15,TAVG,30.700000000000003,H,,S,
PA000086134,2022-01-15,TMIN,26.0,,,S,
PA000086134,2022-01-15,TAVG,33.1,H,,S,
PA000086297,2022-01-15,TMIN,23.0,,,S,
PA000086297,2022-01-15,TAVG,30.700000000000003,H,,S,
PAM00086097,2022-01-15,TMIN,22.0,,,S,
PAM00086097,2022-01-15,PRCP,0.30000000000000004,,,S,
PAM00086097,2022-01-15,TAVG,27.700000000000003,H,,S,
PAM00086128,2022-01-15,TMAX,39.800000000000004,,,S,
PAM00086128,2022-01-15,TMIN,25.400000000000002,,,S,
PAM00086128,2022-01-15,TAVG,31.700000000000003,H,,S,
PAM00086170,2022-01-15,TMIN,27.5,,,S,
PAM00086170,2022-01-15,TAVG,33.9,H,,S,
PAM00086185,2022-01-15,PRCP,0.0,,,S,
PAM00086185,2022-01-15,TAVG,30.8,H,,S,
PAM00086210,2022-01-15,TMIN,23.0,,,S,
PAM00086210,2022-01-15,PRCP,0.0,,,S,
PAM00086210,2022-01-15,TAVG,32.1,H,,S,
PAM00086218,2022-01-15,TAVG,32.4,H,,S,
PAM00086221,2022-01-15,TMIN,24.6,,,S,
PAM00086221,2022-01-15,TAVG,31.400000000000002,H,,S,
PAM00086233,2022-01-15,TMIN,25.0,,,S,
PAM00086233,2022-01-15,TAVG,30.700000000000003,H,,S,
PAM00086234,2022-01-15,TMIN,19.8,,,S,
PAM00086234,2022-01-15,TAVG,30.1,H,,S,
PAM00086255,2022-01-15,TMAX,41.0,,,S,
PAM00086255,2022-01-15,TMIN,24.0,,,S,
PAM00086255,2022-01-15,TAVG,33.9,H,,S,
PAM00086260,2022-01-15,TMAX,41.0,,,S,
PAM00086260,2022-01-15,TMIN,21.5,,,S,
PAM00086260,2022-01-15,TAVG,31.3,H,,S,
PAM00086268,2022-01-15,TMIN,25.0,,,S,
PAM00086268,2022-01-15,TAVG,31.0,H,,S,
PAM00086285,2022-01-15,TMIN,22.0,,,S,
PAM00086285,2022-01-15,PRCP,6.6000000000000005,,,S,
PAM00086285,2022-01-15,TAVG,26.900000000000002,H,,S,
PA000086068,2022-01-16,TMIN,26.200000000000003,,,S,
PA000086068,2022-01-16,TAVG,33.300000000000004,H,,S,
PA000086134,2022-01-16,TMAX,40.2,,,S,
PA000086134,2022-01-16,TMIN,27.200000000000003,,,S,
PA000086134,2022-01-16,TAVG,35.300000000000004,H,,S,
PA000086297,2022-01-16,TMIN,27.0,,,S,
PA000086297,2022-01-16,TAVG,33.1,H,,S,
PAM00086097,2022-01-16,TMAX,34.2,,,S,
PAM00086097,2022-01-16,TMIN,22.200000000000003,,,S,
PAM00086097,2022-01-16,PRCP,0.0,,,S,
PAM00086097,2022-01-16,TAVG,29.1,H,,S,
PAM00086128,2022-01-16,TMIN,27.0,,,S,
PAM00086128,2022-01-16,TAVG,33.7,H,,S,
PAM00086170,2022-01-16,TMIN,27.6,,,S,
PAM00086170,2022-01-16,TAVG,35.6,H,,S,
PAM00086185,2022-01-16,TAVG,33.4,H,,S,
PAM00086192,2022-01-16,TMIN,23.6,,,S,
PAM00086192,2022-01-16,TAVG,29.900000000000002,H,,S,
PAM00086210,2022-01-16,TAVG,32.9,H,,S,
PAM00086218,2022-01-16,TMIN,27.0,,,S,
PAM00086218,2022-01-16,TAVG,34.1,H,,S,
PAM00086221,2022-01-16,TMAX,39.800000000000004,,,S,
PAM00086221,2022-01-16,TAVG,32.6,H,,S,
PAM00086234,2022-01-16,TMIN,24.0,,,S,
PAM00086234,2022-01-16,TAVG,31.700000000000003,H,,S,
PAM00086255,2022-01-16,TMIN,28.0,,,S,
PAM00086255,2022-01-16,TAVG,36.300000000000004,H,,S,
PAM00086260,2022-01-16,TMAX,39.7,,,S,
PAM00086260,2022-01-16,TMIN,23.5,,,S,
PAM00086260,2022-01-16,TAVG,33.7,H,,S,
PAM00086268,2022-01-16,TAVG,33.300000000000004,H,,S,
PAM00086285,2022-01-16,TMIN,25.1,,,S,
PAM00086285,2022-01-16,PRCP,0.0,,,S,
PAM00086285,2022-01-16,TAVG,31.400000000000002,H,,S,
PA000086068,2022-01-17,TMAX,41.400000000000006,,,S,
PA000086068,2022-01-17,TMIN,28.8,,,S,
PA000086068,2022-01-17,TAVG,31.3,H,,S,
PA000086134,2022-01-17,TMAX,41.0,,,S,
PA000086134,2022-01-17,TMIN,29.0,,,S,
PA000086134,2022-01-17,TAVG,35.9,H,,S,
PA000086297,2022-01-17,TMAX,40.400000000000006,,,S,
PA000086297,2022-01-17,TMIN,26.5,,,S,
PA000086297,2022-01-17,TAVG,33.800000000000004,H,,S,
PAM00086097,2022-01-17,TMIN,21.6,,,S,
PAM00086097,2022-01-17,TAVG,30.400000000000002,H,,S,
PAM00086128,2022-01-17,TMAX,41.6,,,S,
PAM00086128,2022-01-17,TMIN,28.400000000000002,,,S,
PAM00086128,2022-01-17,TAVG,34.6,H,,S,
PAM00086170,2022-01-17,TMAX,42.0,,,S,
PAM00086170,2022-01-17,TMIN,29.8,,,S,
PAM00086170,2022-01-17,TAVG,36.7,H,,S,
PAM00086185,2022-01-17,TMIN,29.0,,,S,
PAM00086185,2022-01-17,TAVG,34.300000000000004,H,,S,
PAM00086192,2022-01-17,TMAX,40.2,,,S,
PAM00086192,2022-01-17,TMIN,25.400000000000002,,,S,
PAM00086192,2022-01-17,TAVG,31.900000000000002,H,,S,
PAM00086210,2022-01-17,TMAX,37.800000000000004,,,S,
PAM00086210,2022-01-17,TMIN,25.0,,,S,
PAM00086210,2022-01-17,TAVG,31.900000000000002,H,,S,
PAM00086218,2022-01-17,TMIN,28.400000000000002,,,S,
PAM00086218,2022-01-17,TAVG,34.800000000000004,H,,S,
PAM00086221,2022-01-17,TMIN,27.0,,,S,
PAM00086221,2022-01-17,TAVG,33.4,H,,S,
PAM00086233,2022-01-17,TMAX,40.2,,,S,
PAM00086233,2022-01-17,TMIN,26.400000000000002,,,S,
PAM00086233,2022-01-17,TAVG,32.300000000000004,H,,S,
PAM00086234,2022-01-17,TMAX,39.800000000000004,,,S,
PAM00086234,2022-01-17,TMIN,25.0,,,S,
PAM00086234,2022-01-17,TAVG,32.300000000000004,H,,S,
PAM00086255,2022-01-17,TMIN,28.0,,,S,
PAM00086255,2022-01-17,TAVG,36.300000000000004,H,,S,
PAM00086268,2022-01-17,TAVG,33.800000000000004,H,,S,
PAM00086285,2022-01-17,TMAX,39.2,,,S,
PAM00086285,2022-01-17,TMIN,25.0,,,S,
PAM00086285,2022-01-17,TAVG,30.8,H,,S,
PA000086134,2022-01-18,TMAX,41.6,,,S,
PA000086134,2022-01-18,TMIN,26.6,,,S,
PA000086134,2022-01-18,TAVG,35.800000000000004,H,,S,
PA000086297,2022-01-18,TMAX,40.2,,,S,
PA000086297,2022-01-18,TMIN,28.0,,,S,
PA000086297,2022-01-18,TAVG,34.1,H,,S,
PAM00086097,2022-01-18,TMIN,22.200000000000003,,,S,
PAM00086097,2022-01-18,TAVG,30.6,H,,S,
PAM00086128,2022-01-18,TMIN,28.0,,,S,
PAM00086128,2022-01-18,TAVG,35.300000000000004,H,,S,
PAM00086170,2022-01-18,TMAX,42.400000000000006,,,S,
PAM00086170,2022-01-18,TMIN,28.200000000000003,,,S,
PAM00086170,2022-01-18,TAVG,35.7,H,,S,
PAM00086185,2022-01-18,TMIN,28.0,,,S,
PAM00086185,2022-01-18,TAVG,37.0,H,,S,
PAM00086210,2022-01-18,TMIN,25.0,,,S,
PAM00086210,2022-01-18,TAVG,32.300000000000004,H,,S,
PAM00086218,2022-01-18,TMIN,27.6,,,S,
PAM00086218,2022-01-18,TAVG,34.6,H,,S,
PAM00086221,2022-01-18,TMAX,41.0,,,S,
PAM00086221,2022-01-18,TMIN,27.0,,,S,
PAM00086221,2022-01-18,TAVG,34.800000000000004,H,,S,
PAM00086233,2022-01-18,TMAX,40.0,,,S,
PAM00086233,2022-01-18,TMIN,26.0,,,S,
PAM00086233,2022-01-18,TAVG,32.2,H,,S,
PAM00086234,2022-01-18,TMAX,40.0,,,S,
PAM00086234,2022-01-18,TMIN,26.0,,,S,
PAM00086234,2022-01-18,TAVG,31.900000000000002,H,,S,
PAM00086255,2022-01-18,TMAX,42.400000000000006,,,S,
PAM00086255,2022-01-18,TMIN,27.0,,,S,
PAM00086255,2022-01-18,TAVG,34.1,H,,S,
PAM00086268,2022-01-18,TMIN,28.0,,,S,
PAM00086268,2022-01-18,TAVG,33.800000000000004,H,,S,
PAM00086285,2022-01-18,TMAX,39.1,,,S,
PAM00086285,2022-01-18,TMIN,26.5,,,S,
PAM00086285,2022-01-18,TAVG,32.2,H,,S,
PA000086068,2022-01-19,TMIN,25.6,,,S,
PA000086068,2022-01-19,TAVG,31.8,H,,S,
PA000086086,2022-01-19,TMIN,28.0,,,S,
PA000086086,2022-01-19,TAVG,32.800000000000004,H,,S,
PA000086134,2022-01-19,TMIN,26.6,,,S,
PA000086134,2022-01-19,TAVG,32.800000000000004,H,,S,
PA000086297,2022-01-19,TMIN,27.0,,,S,
PA000086297,2022-01-19,TAVG,34.1,H,,S,
PAM00086097,2022-01-19,TMIN,22.0,,,S,
PAM00086097,2022-01-19,PRCP,0.0,,,S,
PAM00086097,2022-01-19,TAVG,26.8,H,,S,
PAM00086128,2022-01-19,TMIN,27.8,,,S,
PAM00086128,2022-01-19,TAVG,34.9,H,,S,
PAM00086170,2022-01-19,TMIN,27.5,,,S,
PAM00086170,2022-01-19,TAVG,35.2,H,,S,
PAM00086185,2022-01-19,TAVG,32.5,H,,S,
PAM00086192,2022-01-19,TMIN,26.0,,,S,
PAM00086192,2022-01-19,TAVG,31.8,H,,S,
PAM00086210,2022-01-19,TMIN,24.5,,,S,
PAM00086210,2022-01-19,TAVG,28.5,H,,S,
PAM00086218,2022-01-19,TMIN,27.6,,,S,
PAM00086218,2022-01-19,TAVG,34.0,H,,S,
PAM00086221,2022-01-19,TMIN,27.0,,,S,
PAM00086221,2022-01-19,TAVG,32.7,H,,S,
PAM00086233,2022-01-19,TMIN,26.0,,,S,
PAM00086233,2022-01-19,TAVG,32.1,H,,S,
PAM00086234,2022-01-19,TMIN,26.0,,,S,
PAM00086234,2022-01-19,TAVG,33.9,H,,S,
PAM00086255,2022-01-19,TMIN,26.0,,,S,
PAM00086255,2022-01-19,TAVG,33.9,H,,S,
PAM00086260,2022-01-19,TMIN,26.3,,,S,
PAM00086260,2022-01-19,TAVG,32.5,H,,S,
PAM00086268,2022-01-19,TMIN,29.0,,,S,
PAM00086268,2022-01-19,TAVG,33.6,H,,S,
PAM00086285,2022-01-19,TMIN,24.0,,,S,
PAM00086285,2022-01-19,TAVG,30.900000000000002,H,,S,
PA000086068,2022-01-20,TMIN,25.0,,,S,
PA000086068,2022-01-20,TAVG,30.700000000000003,H,,S,
PA000086086,2022-01-20,TMIN,26.0,,,S,
PA000086086,2022-01-20,TAVG,30.400000000000002,H,,S,
PA000086134,2022-01-20,TMIN,25.0,,,S,
PA000086134,2022-01-20,TAVG,33.300000000000004,H,,S,
PA000086297,2022-01-20,TMIN,27.0,,,S,
PA000086297,2022-01-20,TAVG,33.9,H,,S,
PAM00086097,2022-01-20,TMIN,21.400000000000002,,,S,
PAM00086097,2022-01-20,PRCP,3.8000000000000003,,,S,
PAM00086097,2022-01-20,TAVG,25.8,H,,S,
PAM00086128,2022-01-20,TMIN,27.0,,,S,
PAM00086128,2022-01-20,TAVG,32.800000000000004,H,,S,
PAM00086170,2022-01-20,TMIN,25.400000000000002,,,S,
PAM00086170,2022-01-20,PRCP,8.1,,,S,
PAM00086170,2022-01-20,TAVG,32.9,H,,S,
PAM00086185,2022-01-20,TMIN,24.0,,,S,
PAM00086185,2022-01-20,TAVG,29.8,H,,S,
PAM00086192,2022-01-20,TMIN,24.0,,,S,
PAM00086192,2022-01-20,TAVG,29.400000000000002,H,,S,
PAM00086210,2022-01-20,TMIN,24.0,,,S,
PAM00086210,2022-01-20,PRCP,1.3,,,S,
PAM00086210,2022-01-20,TAVG,30.1,H,,S,
PAM00086218,2022-01-20,TMIN,24.6,,,S,
PAM00086218,2022-01-20,PRCP,0.0,,,S,
PAM00086218,2022-01-20,TAVG,32.2,H,,S,
PAM00086221,2022-01-20,TMAX,41.0,,,S,
PAM00086221,2022-01-20,TMIN,24.0,,,S,
PAM00086221,2022-01-20,PRCP,1.0,,,S,
PAM00086221,2022-01-20,TAVG,31.700000000000003,H,,S,
PAM00086233,2022-01-20,TMIN,25.0,,,S,
PAM00086233,2022-01-20,TAVG,30.400000000000002,H,,S,
PAM00086234,2022-01-20,TMIN,24.0,,,S,
PAM00086234,2022-01-20,PRCP,3.8000000000000003,,,S,
PAM00086234,2022-01-20,TAVG,30.900000000000002,H,,S,
PAM00086255,2022-01-20,TMIN,25.0,,,S,
PAM00086255,2022-01-20,TAVG,34.2,H,,S,
PAM00086260,2022-01-20,TAVG,32.800000000000004,H,,S,
PAM00086268,2022-01-20,TMIN,24.400000000000002,,,S,
PAM00086268,2022-01-20,TAVG,32.300000000000004,H,,S,
PAM00086285,2022-01-20,TMIN,24.0,,,S,
PAM00086285,2022-01-20,TAVG,31.0,H,,S,
PA000086068,2022-01-21,TMAX,37.800000000000004,,,S,
PA000086068,2022-01-21,TMIN,26.200000000000003,,,S,
PA000086068,2022-01-21,TAVG,30.900000000000002,H,,S,
PA000086086,2022-01-21,TMAX,39.0,,,S,
PA000086086,2022-01-21,TMIN,24.0,,,S,
PA000086086,2022-01-21,PRCP,18.3,,,S,
PA000086086,2022-01-21,TAVG,28.0,H,,S,
PA000086134,2022-01-21,TMAX,39.5,,,S,
PA000086134,2022-01-21,TMIN,25.0,,,S,
PA000086134,2022-01-21,TAVG,31.400000000000002,H,,S,
PA000086297,2022-01-21,TMAX,39.400000000000006,,,S,
PA000086297,2022-01-21,TMIN,26.5,,,S,
PA000086297,2022-01-21,TAVG,33.300000000000004,H,,S,
PAM00086097,2022-01-21,TMIN,21.0,,,S,
PAM00086097,2022-01-21,PRCP,1.5,,,S,
PAM00086097,2022-01-21,TAVG,27.200000000000003,H,,S,
PAM00086128,2022-01-21,TMAX,40.0,,,S,
PAM00086128,2022-01-21,TMIN,24.0,,,S,
PAM00086128,2022-01-21,TAVG,30.0,H,,S,
PAM00086170,2022-01-21,TMAX,39.400000000000006,,,S,
PAM00086170,2022-01-21,TMIN,24.6,,,S,
PAM00086170,2022-01-21,PRCP,0.0,,,S,
PAM00086170,2022-01-21,TAVG,35.0,H,,S,
PAM00086185,2022-01-21,TMAX,38.0,,,S,
PAM00086185,2022-01-21,TMIN,24.400000000000002,,,S,
PAM00086185,2022-01-21,TAVG,31.1,H,,S,
PAM00086210,2022-01-21,TMAX,35.800000000000004,,,S,
PAM00086210,2022-01-21,TMIN,25.0,,,S,
PAM00086210,2022-01-21,PRCP,0.0,,,S,
PAM00086210,2022-01-21,TAVG,31.200000000000003,H,,S,
PAM00086218,2022-01-21,TMIN,25.400000000000002,,,S,
PAM00086218,2022-01-21,TAVG,32.300000000000004,H,,S,
PAM00086221,2022-01-21,TMIN,25.400000000000002,,,S,
PAM00086221,2022-01-21,PRCP,0.0,,,S,
PAM00086221,2022-01-21,TAVG,33.300000000000004,H,,S,
PAM00086233,2022-01-21,TMAX,38.400000000000006,,,S,
PAM00086233,2022-01-21,TMIN,26.0,,,S,
PAM00086233,2022-01-21,TAVG,31.700000000000003,H,,S,
PAM00086234,2022-01-21,TMAX,38.0,,,S,
PAM00086234,2022-01-21,TMIN,25.400000000000002,,,S,
PAM00086234,2022-01-21,PRCP,0.0,,,S,
PAM00086234,2022-01-21,TAVG,32.4,H,,S,
PAM00086255,2022-01-21,TMAX,40.0,,,S,
PAM00086255,2022-01-21,TMIN,27.0,,,S,
PAM00086255,2022-01-21,TAVG,34.5,H,,S,
PAM00086260,2022-01-21,TMAX,39.5,,,S,
PAM00086260,2022-01-21,TMIN,26.0,,,S,
PAM00086260,2022-01-21,TAVG,32.7,H,,S,
PAM00086268,2022-01-21,TMAX,38.0,,,S,
PAM00086268,2022-01-21,TMIN,25.8,,,S,
PAM00086268,2022-01-21,TAVG,31.3,H,,S,
PAM00086285,2022-01-21,TMAX,39.0,,,S,
PAM00086285,2022-01-21,TMIN,24.6,,,S,
PAM00086285,2022-01-21,TAVG,30.0,H,,S,
PA000086134,2022-01-22,TMIN,25.200000000000003,,,S,
PA000086134,2022-01-22,TAVG,33.7,H,,S,
PA000086297,2022-01-22,TMIN,27.0,,,S,
PA000086297,2022-01-22,TAVG,33.800000000000004,H,,S,
PAM00086097,2022-01-22,TMIN,22.0,,,S,
PAM00086097,2022-01-22,PRCP,0.0,,,S,
PAM00086097,2022-01-22,TAVG,30.200000000000003,H,,S,
PAM00086170,2022-01-22,TMIN,26.0,,,S,
PAM00086170,2022-01-22,TAVG,34.1,H,,S,
PAM00086185,2022-01-22,TMIN,26.0,,,S,
PAM00086185,2022-01-22,TAVG,32.9,H,,S,
PAM00086192,2022-01-22,TMIN,24.0,,,S,
PAM00086192,2022-01-22,TAVG,31.700000000000003,H,,S,
PAM00086210,2022-01-22,TMIN,23.5,,,S,
PAM00086210,2022-01-22,TAVG,33.300000000000004,H,,S,
PAM00086218,2022-01-22,TAVG,33.300000000000004,H,,S,
PAM00086221,2022-01-22,TMIN,25.0,,,S,
PAM00086221,2022-01-22,TAVG,32.9,H,,S,
PAM00086233,2022-01-22,TMIN,25.400000000000002,,,S,
PAM00086233,2022-01-22,TAVG,32.4,H,,S,
PAM00086234,2022-01-22,TMIN,24.400000000000002,,,S,
PAM00086234,2022-01-22,TAVG,31.900000000000002,H,,S,
PAM00086255,2022-01-22,TMIN,26.0,,,S,
PAM00086255,2022-01-22,TAVG,35.4,H,,S,
PAM00086260,2022-01-22,TMAX,39.7,,,S,
PAM00086260,2022-01-22,TMIN,26.200000000000003,,,S,
PAM00086260,2022-01-22,TAVG,32.800000000000004,H,,S,
PAM00086268,2022-01-22,TMIN,26.0,,,S,
PAM00086268,2022-01-22,TAVG,32.7,H,,S,
PAM00086285,2022-01-22,TMAX,38.5,,,S,
PAM00086285,2022-01-22,TMIN,24.5,,,S,
PAM00086285,2022-01-22,TAVG,31.3,H,,S,
PA000086134,2022-01-23,TMIN,26.0,,,S,
PA000086134,2022-01-23,TAVG,35.2,H,,S,
PA000086297,2022-01-23,TMIN,29.0,,,S,
PA000086297,2022-01-23,TAVG,35.7,H,,S,
PAM00086097,2022-01-23,TMIN,22.0,,,S,
PAM00086097,2022-01-23,TAVG,30.5,H,,S,
PAM00086170,2022-01-23,TMIN,28.6,,,S,
PAM00086170,2022-01-23,TAVG,37.7,H,,S,
PAM00086185,2022-01-23,TMIN,27.0,,,S,
PAM00086185,2022-01-23,TAVG,33.4,H,,S,
PAM00086192,2022-01-23,TMAX,41.2,,,S,
PAM00086192,2022-01-23,TMIN,25.0,,,S,
PAM00086192,2022-01-23,TAVG,32.2,H,,S,
PAM00086210,2022-01-23,TMAX,38.800000000000004,,,S,
PAM00086210,2022-01-23,TMIN,25.0,,,S,
PAM00086210,2022-01-23,TAVG,35.7,H,,S,
PAM00086218,2022-01-23,TAVG,34.2,H,,S,
PAM00086221,2022-01-23,TMAX,40.0,,,S,
PAM00086221,2022-01-23,TMIN,24.6,,,S,
PAM00086221,2022-01-23,TAVG,31.400000000000002,H,,S,
PAM00086233,2022-01-23,TMIN,26.200000000000003,,,S,
PAM00086233,2022-01-23,TAVG,33.2,H,,S,
